hcp_id,specialty,practice_type,region,base_sales,engagement_score,innovation_score,calls,treatment,sales
251,Endocrinology,Academic,Semi-Urban,91.62805804270147,0.6253971931668133,0.18523830312105416,2,0,86.55761555295543
252,Endocrinology,Private,Semi-Urban,66.31847490743172,0.6397020621591026,0.8153620034711797,6,1,80.22836867586977
253,Cardiology,Academic,Urban,86.25594952303071,0.9518076017891659,0.6145291332640569,4,1,89.21699804418404
254,Cardiology,Academic,Rural,112.0521963006915,0.9823603753233751,0.09803127951352553,1,0,115.2275482884825
255,Endocrinology,Private,Urban,96.97178578178011,0.6533947321528386,0.8953195553572253,4,1,108.31432377922334
256,Neurology,Academic,Semi-Urban,131.3220809003732,0.5220014501520542,0.5779571954552444,1,0,133.90881552306269
257,Cardiology,Academic,Rural,58.25525179162521,0.6079200584648798,0.6562482781371146,2,0,58.428232467878004
258,Endocrinology,Private,Semi-Urban,126.75984742974298,0.38244370505416037,0.28351003565161004,1,0,121.9158699832417
259,Cardiology,Hospital,Semi-Urban,93.12193240467623,0.9874566169600774,0.8716355039228065,4,1,97.78452318442648
260,Cardiology,Private,Rural,90.2315732808724,0.7050212594968588,0.5452007351535635,6,1,96.82230711586449
261,Neurology,Academic,Semi-Urban,68.97612326703495,0.29100679437916466,0.4211202842915035,0,0,75.19394652400436
262,Endocrinology,Academic,Semi-Urban,109.30163698285519,0.05776629897206842,0.5342817452283175,5,1,109.75053761380767
263,Endocrinology,Academic,Semi-Urban,63.46476012012852,0.04472192915196782,0.7033130814677766,5,1,64.16292310031297
264,Neurology,Private,Semi-Urban,116.35807289195834,0.20491298052653917,0.6950478756992701,4,1,122.86989001607856
265,Neurology,Academic,Semi-Urban,69.73271869916478,0.2329130542531116,0.3575771009578127,1,0,65.91525889395653
266,Endocrinology,Academic,Semi-Urban,72.88588079526178,0.4150454939539002,0.3852582801062605,4,1,78.25865520766686
267,Endocrinology,Private,Semi-Urban,76.17570766634637,0.21484601163625383,0.5622381928384271,0,0,71.8950294182723
268,Neurology,Hospital,Semi-Urban,85.68100065213005,0.6309104308617446,0.9244071207169879,4,1,93.49581968235275
269,Cardiology,Hospital,Semi-Urban,118.84151882199001,0.21125473081058177,0.7454302669659755,1,0,117.24218889804992
270,Cardiology,Academic,Urban,130.07913067243308,0.18787653894114598,0.39041498536555663,6,1,131.16466273907392
271,Neurology,Private,Urban,87.74812902119946,0.4712369928003699,0.33703262655176114,2,0,91.77829623434866
272,Cardiology,Academic,Semi-Urban,99.06873797387868,0.8886685993238188,0.5236366741373145,6,1,103.87761547296418
273,Neurology,Private,Urban,109.79834618145023,0.4683054873786342,0.8699913689145947,4,1,115.57459629333803
274,Cardiology,Private,Rural,93.4137527253219,0.413848744572167,0.008679241595875187,1,0,89.95375503310972
275,Cardiology,Hospital,Urban,109.01515254585993,0.5780949074597088,0.7104860682895641,5,1,109.5635161019437
276,Endocrinology,Hospital,Semi-Urban,99.91841056991937,0.2572136787516285,0.29451225543776693,2,0,94.43634751242706
277,Endocrinology,Private,Semi-Urban,94.93080242486937,0.35343655449043443,0.20839748021616988,6,1,96.72078185107758
278,Cardiology,Academic,Urban,71.60368610195805,0.21383525566713057,0.012137996816758867,3,1,71.76908625004214
279,Cardiology,Hospital,Semi-Urban,102.9808639584934,0.5718099946076837,0.896590620625477,0,0,104.91178068228994
280,Endocrinology,Academic,Rural,119.16751409296116,0.6973875615692153,0.9122484700064406,1,0,127.65191942222738
281,Endocrinology,Hospital,Rural,84.43444304519434,0.6736986409905719,0.061417441643820125,3,1,89.14242683098082
282,Endocrinology,Hospital,Semi-Urban,60.63458731621341,0.2548178179647618,0.5218153230513606,1,0,58.472233728483985
283,Neurology,Academic,Rural,93.60898715409392,0.779648205747967,0.15257445867360986,3,1,108.34406154209744
284,Cardiology,Hospital,Rural,130.1954128961504,0.25595366524993024,0.7586875546482741,3,1,130.82557333278973
285,Endocrinology,Hospital,Urban,124.23899870975501,0.15031155126776297,0.6653914717661469,1,0,125.23962262820534
286,Cardiology,Academic,Rural,88.39075588434828,0.34980874868719436,0.2971308129551443,1,0,93.9465481833306
287,Neurology,Hospital,Urban,109.11030009979713,0.597744089170883,0.11696028104036538,5,1,112.27747320386574
288,Neurology,Hospital,Semi-Urban,112.27091826301134,0.142001818804398,0.8312206628073886,2,0,101.83168795050042
289,Endocrinology,Hospital,Urban,129.8067624297933,0.6480871121084563,0.674252479284851,3,1,136.5100917097144
290,Neurology,Academic,Semi-Urban,68.98835407598989,0.863067996253491,0.006819945002552785,3,1,68.86613740086291
291,Cardiology,Private,Semi-Urban,78.62343538740711,0.29314051025807053,0.6278717809361053,3,1,78.83535389477363
292,Endocrinology,Academic,Semi-Urban,59.80489277526693,0.4502066161151195,0.8102960276963459,6,1,56.80910202764766
293,Cardiology,Private,Semi-Urban,86.43181603310255,0.22831042562517812,0.5907680595764828,1,0,87.2058129463113
294,Cardiology,Hospital,Semi-Urban,121.3261113493767,0.3612617290703949,0.42471367667671966,2,0,119.06298936448076
295,Neurology,Private,Urban,88.80561680088638,0.021970570802507416,0.583918378542315,4,1,91.49922448704065
296,Neurology,Academic,Semi-Urban,73.83622140359387,0.9537693962128271,0.6197120567473473,2,0,69.44695933193327
297,Neurology,Academic,Rural,104.53272834964197,0.4158902132121951,0.6400346239421308,5,1,126.85207641523563
298,Neurology,Hospital,Rural,105.0473767357471,0.7888701098180803,0.9670450539043636,2,0,103.00933008379795
299,Neurology,Private,Semi-Urban,79.65901094097332,0.14264343735650964,0.1786477875583583,2,0,85.46300585107298
300,Endocrinology,Hospital,Rural,89.879081856304,0.8123550441003988,0.6230931273139058,5,1,101.13762356605727
301,Cardiology,Hospital,Urban,103.01153041291252,0.860147310962201,0.18799331962968446,2,0,107.88304620970592
302,Cardiology,Academic,Urban,114.91972993383578,0.7154771286876792,0.2099567202490118,3,1,111.82795741969828
303,Cardiology,Private,Semi-Urban,87.02255093021896,0.9032083249834054,0.6692578837073668,4,1,102.67800695099204
304,Cardiology,Private,Semi-Urban,84.14047306578651,0.16719712946813636,0.9159540849719828,6,1,90.62487296576833
305,Neurology,Private,Semi-Urban,138.25109378863883,0.47648182878862,0.1590442470992416,2,0,140.24086774029294
306,Cardiology,Private,Rural,94.51947538510444,0.6201095320161573,0.9624655337564261,5,1,100.79560077161453
307,Endocrinology,Hospital,Rural,104.98868608428108,0.5961929706974873,0.319372326016229,7,1,108.4076227318288
308,Endocrinology,Hospital,Urban,112.9672991279126,0.8610409345262982,0.3913140434568001,4,1,115.7522307271936
309,Cardiology,Academic,Rural,64.26227929704157,0.21569136797288568,0.15368082393883753,4,1,57.99119504889885
310,Cardiology,Hospital,Urban,99.62946076602988,0.1756438325388664,0.6158361058516504,8,1,102.5243004356742
311,Endocrinology,Hospital,Rural,67.08567430652673,0.25337859485795144,0.5964204946239673,4,1,74.82501355384241
312,Endocrinology,Academic,Urban,97.38445102465195,0.8915500494128707,0.4422697431026492,2,0,94.52450270358676
313,Neurology,Academic,Semi-Urban,127.46247803672978,0.9410270826575747,0.47609138988433586,3,1,132.14640595878558
314,Endocrinology,Academic,Rural,80.03063346556112,0.5696301042699973,0.6229758757868907,2,0,71.52025625417424
315,Neurology,Hospital,Urban,66.67161620504353,0.5013719345705198,0.5834965349643584,3,1,74.640307244424
316,Neurology,Hospital,Rural,137.75371553733186,0.6053856080126564,0.37426338164841155,3,1,149.23701749021478
317,Neurology,Academic,Semi-Urban,77.05885649195656,0.6163076498466941,0.8841143852998666,2,0,78.15245544722552
318,Neurology,Academic,Urban,70.02842005546019,0.1703047049434958,0.667660523127356,2,0,71.79284263131152
319,Neurology,Academic,Rural,132.3806313878036,0.6864108816231302,0.20540633059980873,0,0,133.8518319197367
320,Cardiology,Hospital,Rural,76.2706015640569,0.45235110234842557,0.3199029935057274,3,1,82.97054892694021
321,Endocrinology,Hospital,Semi-Urban,132.89828419457248,0.5173819588480452,0.7878781017032536,1,0,134.15383554488105
322,Neurology,Private,Semi-Urban,105.48181656341309,0.030316604335155484,0.10452538102009945,5,1,111.2123666013591
323,Endocrinology,Hospital,Urban,125.67914153346874,0.7645566325310303,0.7502319987242969,4,1,133.15965307590676
324,Endocrinology,Hospital,Rural,103.72132672190502,0.8354279612678818,0.35884244114579533,3,1,111.87067620852983
325,Neurology,Hospital,Rural,121.59404729457515,0.6194215539345466,0.5516910461084356,3,1,128.13053957511798
326,Cardiology,Academic,Semi-Urban,81.63102354838466,0.7487236352966626,0.2805581171728396,3,1,88.865188232677
327,Neurology,Hospital,Semi-Urban,87.72794471953333,0.5227060031721019,0.9864565718204278,3,1,90.40554649379877
328,Cardiology,Academic,Urban,57.68977057810693,0.6183533789785556,0.9058402921423042,2,0,48.124262266776405
329,Endocrinology,Private,Rural,119.43562955515702,0.3945716984632386,0.9284498369442518,4,1,124.86045029339857
330,Cardiology,Private,Rural,108.391386866307,0.7918742650625126,0.18477551797751668,0,0,117.68994870314233
331,Cardiology,Academic,Urban,79.85350749341156,0.4682709302644926,0.8416900959617651,0,0,83.16823895715424
332,Cardiology,Academic,Urban,65.02195903364164,0.6802129044188826,0.5353971010240902,1,0,68.70507366945915
333,Endocrinology,Academic,Semi-Urban,105.63626297250286,0.6214293786195046,0.7078592002736387,3,1,106.00248383164455
334,Endocrinology,Hospital,Semi-Urban,133.51909069544382,0.7023145183857498,0.21750406674044642,2,0,135.76077575349157
335,Cardiology,Private,Urban,97.24078154835354,0.7852158751252233,0.711984645979216,3,1,95.68669681229804
336,Cardiology,Academic,Urban,86.83107922956566,0.5127134815929951,0.9142672445722961,3,1,90.8596284573116
337,Neurology,Hospital,Rural,81.25851439704064,0.8130659492556687,0.2674813858487999,5,1,83.72422980208432
338,Cardiology,Private,Urban,124.98697415532645,0.497257237271609,0.23335985154950656,6,1,127.97108051796816
339,Neurology,Hospital,Urban,84.41504351179451,0.9566343228639368,0.10441454847347775,6,1,85.97098792029698
340,Cardiology,Private,Rural,92.57641799964637,0.7526717486147942,0.266806675311661,2,0,97.04602587025647
341,Neurology,Hospital,Urban,120.83469815837559,0.17114164974606416,0.5357922618156125,3,1,127.17475259684844
342,Endocrinology,Private,Semi-Urban,112.74963209672634,0.8295844713634313,0.8327162914375604,4,1,125.54492410290119
343,Cardiology,Private,Semi-Urban,93.34181340026643,0.5515876608066341,0.27880026265763946,4,1,111.49834253697794
344,Cardiology,Hospital,Rural,86.0204611750131,0.9844609579738653,0.6211443890693135,6,1,88.295497592077
345,Cardiology,Academic,Urban,129.3115657949076,0.7188190436735273,0.47959069917303987,2,0,127.27811571580936
346,Cardiology,Private,Semi-Urban,77.67260649788037,0.08439074657019108,0.2885790406177716,0,0,75.76747819744593
347,Neurology,Academic,Semi-Urban,95.79429629745232,0.3949604276103488,0.5103590811946472,2,0,86.10492102738752
348,Cardiology,Hospital,Semi-Urban,69.88247025315397,0.5172754026732665,0.16796239639587718,2,0,71.29650601196833
349,Endocrinology,Academic,Semi-Urban,123.77734355874071,0.8390136031598019,0.6395775598485182,3,1,129.00921442784218
350,Endocrinology,Academic,Urban,90.50228248233988,0.7293455343297727,0.11566272118385068,5,1,97.03840360705301
351,Cardiology,Academic,Urban,86.00748402568689,0.3693600706116389,0.7309805251432281,4,1,93.3395281362527
352,Endocrinology,Academic,Urban,113.23324930769455,0.653432687502629,0.1777126783855072,8,1,116.31597488637122
353,Cardiology,Academic,Urban,71.4896925739572,0.5769109078983793,0.9981591533168718,3,1,77.56696082348601
354,Cardiology,Private,Semi-Urban,112.70762762437681,0.12605260895240689,0.823672594760412,1,0,109.91001371179954
355,Endocrinology,Private,Rural,92.78914415864988,0.23485869299860052,0.3438403038597223,1,0,93.7745645181477
356,Cardiology,Private,Rural,75.89401570439611,0.34112231271431437,0.4262047722893123,1,0,77.80472397356375
357,Endocrinology,Hospital,Semi-Urban,80.19474059476363,0.19548340636350292,0.25919102110768844,6,1,81.94457500996342
358,Neurology,Academic,Semi-Urban,86.31599800876525,0.15013384583002554,0.7671145611799992,1,0,86.21882372123393
359,Cardiology,Private,Rural,91.11912649072524,0.05819777013028704,0.380726969957774,5,1,93.90629529798764
360,Neurology,Hospital,Rural,76.02947852317573,0.8731025656089301,0.7551855098195357,2,0,77.08368494173921
361,Endocrinology,Private,Semi-Urban,105.89031979136092,0.2889434179648537,0.018401554680180565,6,1,111.353436476809
362,Neurology,Private,Semi-Urban,75.50556032088663,0.2903206039335662,0.13562095950459574,1,0,62.42391369404788
363,Neurology,Academic,Urban,52.697550937234226,0.20622813743015544,0.36497433470256857,3,1,54.54191209683526
364,Endocrinology,Hospital,Urban,138.39239257595045,0.475397371863883,0.10890853339459272,8,1,139.6745606748988
365,Neurology,Academic,Rural,103.95855098197934,0.5142419679223724,0.6011279922962408,2,0,108.2041262542483
366,Neurology,Academic,Semi-Urban,140.1898318329115,0.20828135862508002,0.05083209853412329,3,1,140.56028487864762
367,Endocrinology,Private,Rural,79.12681299945899,0.6085703378636506,0.859762994589343,2,0,68.64998579525412
368,Neurology,Academic,Urban,109.59589428575997,0.7229999595937491,0.7613079987559824,3,1,104.48638958374603
369,Endocrinology,Hospital,Urban,117.8921739772652,0.37384008596545193,0.21625647922795244,5,1,107.69405614476678
370,Neurology,Academic,Rural,96.21307483653489,0.5854516968574387,0.4837919061297178,3,1,105.46127013231839
371,Endocrinology,Academic,Urban,71.11100048842638,0.5023019051644463,0.45181307841092055,2,0,63.923120640990675
372,Endocrinology,Academic,Semi-Urban,94.71037731555411,0.19554839835610216,0.7248646153403777,6,1,105.5203502607268
373,Neurology,Private,Rural,112.5279386619248,0.7300109887745778,0.40150890047450893,1,0,110.67228744424078
374,Neurology,Hospital,Semi-Urban,111.76440899801398,0.8014530278240474,0.03293529782984572,3,1,113.26427149677451
375,Neurology,Private,Semi-Urban,99.96742775083887,0.6487931155871676,0.27373585884983864,1,0,108.68432684814755
376,Cardiology,Private,Urban,117.94575886343492,0.3238960277710513,0.46619580523704207,5,1,120.6576764682901
377,Cardiology,Private,Semi-Urban,117.00172242984706,0.9267924944093012,0.974492216160639,3,1,117.82960090348108
378,Cardiology,Private,Rural,89.52664799880993,0.4553583879951243,0.8811586669543453,2,0,90.13239147459498
379,Endocrinology,Private,Semi-Urban,69.59160690283585,0.26587848538509784,0.18140614400219046,4,1,76.09542598798005
380,Neurology,Hospital,Semi-Urban,103.80867816021578,0.4082346208219565,0.723275940490771,7,1,105.98465187799977
381,Endocrinology,Academic,Semi-Urban,85.06724867959187,0.6920750919082098,0.9368254730147876,2,0,94.18259657880543
382,Cardiology,Private,Semi-Urban,102.87497201798581,0.8459317856592492,0.008792613035258579,0,0,96.63119475037145
383,Neurology,Private,Semi-Urban,126.91059707103798,0.3565754992828726,0.720945673670826,2,0,116.37023364989281
384,Endocrinology,Hospital,Urban,108.74984031742196,0.2326244460093747,0.4593334956111573,2,0,117.4649718883182
385,Neurology,Hospital,Rural,125.92511418443459,0.6264931318352048,0.6802361962831112,4,1,126.95712911973347
386,Endocrinology,Academic,Urban,79.7704039796686,0.9212151001062855,0.6055892735717903,1,0,74.8988848356722
387,Neurology,Hospital,Rural,121.74911477361384,0.1832933635594216,0.9846654944557015,3,1,124.71359024857101
388,Cardiology,Academic,Rural,133.53195863303333,0.8030193822993665,0.28881540629786784,2,0,128.6655949249498
389,Cardiology,Private,Rural,101.28644013416051,0.47660718148748416,0.7861429818692648,5,1,111.14330187236953
390,Neurology,Private,Rural,146.44106787395378,0.7995125039620917,0.23463988831306115,4,1,147.6884949184359
391,Endocrinology,Academic,Rural,82.85137576542789,0.5055411497732909,0.4356079775501729,4,1,80.59818305585094
392,Cardiology,Hospital,Semi-Urban,87.22332260481096,0.3773277743022193,0.9753808739674118,0,0,85.85434501736434
393,Cardiology,Academic,Urban,112.99871100856937,0.6967410002096508,0.7661362960141526,6,1,112.38639517293865
394,Cardiology,Hospital,Urban,101.08931089660378,0.9006272945948973,0.31582125628355906,1,0,100.89118530291626
395,Neurology,Private,Semi-Urban,85.14185334437543,0.32025173037018106,0.6193692830919499,5,1,84.4275470360495
396,Neurology,Hospital,Rural,112.38208153231535,0.46074813499437184,0.049692083502774986,8,1,113.03917936632763
397,Endocrinology,Academic,Urban,107.11083026664787,0.2294006266965225,0.2663949166209697,4,1,106.2788973101229
398,Endocrinology,Academic,Semi-Urban,88.27446646935502,0.18340946361735078,0.7183904896036145,8,1,101.74160002760884
399,Endocrinology,Private,Semi-Urban,103.78103252088745,0.7778901423921751,0.5700935695883249,4,1,114.85517248068129
400,Neurology,Hospital,Urban,115.18051041261852,0.20066411668844242,0.4696728529767723,2,0,116.04411186712024
401,Neurology,Hospital,Urban,87.83082427002975,0.7933181713344499,0.6908760600159631,8,1,90.1378756387009
402,Endocrinology,Hospital,Rural,110.33991619281775,0.4292170518402645,0.398458890819826,4,1,112.02789844099252
403,Endocrinology,Private,Rural,82.65913544957306,0.9950487234077158,0.026156144532413106,1,0,83.30092214797769
